a : 168.0000, 0 -> 2
b : 872.0000, 0 -> 4
a : 244.0000, 1 -> 4
b : -83.0000, 1 -> 4
a : -89.0000, 2 -> 2
b : 169.0000, 2 -> 3
a : 885.0000, 3 -> 6
b : 611.0000, 3 -> 7
a : 571.0000, 4 -> 5
b : 871.0000, 4 -> 7
a : -325.0000, 5 -> 5
b : -824.0000, 5 -> 1
a : 177.0000, 6 -> 1
b : -443.0000, 6 -> 4
a : 688.0000, 7 -> 1
b : 440.0000, 7 -> 1
a : 321.0000, 0 -> 0
a : 214.0000, 1 -> 6
a : -293.0000, 2 -> 3
b : 474.0000, 3 -> 5
a : 38.0000, 4 -> 4
a : -117.0000, 5 -> 0
a : -568.0000, 6 -> 3
a : 941.0000, 7 -> 5
