a : 191.0000, 0 -> 0
b : -66.0000, 0 -> 4
a : -829.0000, 1 -> 7
b : -357.0000, 1 -> 2
a : -940.0000, 2 -> 1
b : -233.0000, 2 -> 1
a : 426.0000, 3 -> 0
b : -953.0000, 3 -> 1
a : 737.0000, 4 -> 5
b : 953.0000, 4 -> 2
a : -706.0000, 5 -> 7
b : -537.0000, 5 -> 4
a : 332.0000, 6 -> 0
b : -304.0000, 6 -> 2
a : -889.0000, 7 -> 3
b : 52.0000, 7 -> 4
b : 255.0000, 0 -> 7
a : 368.0000, 1 -> 1
b : 398.0000, 2 -> 6
b : 362.0000, 3 -> 6
b : 576.0000, 4 -> 0
b : 330.0000, 5 -> 0
a : -992.0000, 6 -> 7
a : 354.0000, 7 -> 0
