a : 910.0000, 0 -> 1
b : -392.0000, 0 -> 4
c : -970.0000, 0 -> 2
d : -67.0000, 0 -> 1
a : 736.0000, 1 -> 7
b : -829.0000, 1 -> 4
c : 622.0000, 1 -> 4
d : -133.0000, 1 -> 0
a : -97.0000, 2 -> 2
b : -334.0000, 2 -> 2
c : 893.0000, 2 -> 3
d : 243.0000, 2 -> 2
a : -883.0000, 3 -> 6
b : 575.0000, 3 -> 7
c : -523.0000, 3 -> 4
d : -691.0000, 3 -> 2
a : -300.0000, 4 -> 1
b : 511.0000, 4 -> 2
c : 880.0000, 4 -> 6
d : 338.0000, 4 -> 1
a : -189.0000, 5 -> 3
b : 906.0000, 5 -> 0
c : 869.0000, 5 -> 1
d : -221.0000, 5 -> 0
a : 334.0000, 6 -> 2
b : -729.0000, 6 -> 6
c : 817.0000, 6 -> 6
d : 685.0000, 6 -> 2
a : -802.0000, 7 -> 7
b : -440.0000, 7 -> 0
c : 375.0000, 7 -> 5
d : -109.0000, 7 -> 6
c : -744.0000, 0 -> 6
d : -864.0000, 0 -> 4
d : 275.0000, 1 -> 6
c : 633.0000, 1 -> 7
c : 543.0000, 2 -> 2
a : 331.0000, 2 -> 0
c : -279.0000, 3 -> 0
d : -3.0000, 3 -> 4
b : -775.0000, 4 -> 3
d : -89.0000, 4 -> 4
c : -809.0000, 5 -> 0
d : -212.0000, 5 -> 4
d : 56.0000, 6 -> 5
b : 155.0000, 6 -> 0
a : -593.0000, 7 -> 6
c : 691.0000, 7 -> 1
