a : -354.0000, 0 -> 1
b : -176.0000, 0 -> 3
c : -733.0000, 0 -> 1
d : 875.0000, 0 -> 1
a : 282.0000, 1 -> 0
b : 803.0000, 1 -> 3
c : -592.0000, 1 -> 1
d : -764.0000, 1 -> 1
a : 233.0000, 2 -> 0
b : -866.0000, 2 -> 0
c : 478.0000, 2 -> 3
d : -100.0000, 2 -> 1
a : 794.0000, 3 -> 1
b : -476.0000, 3 -> 1
c : 572.0000, 3 -> 0
d : 307.0000, 3 -> 1
d : 1.0000, 0 -> 3
b : 43.0000, 0 -> 0
d : 425.0000, 1 -> 3
b : 158.0000, 1 -> 1
a : -194.0000, 2 -> 2
c : 636.0000, 2 -> 2
a : -395.0000, 3 -> 3
b : -67.0000, 3 -> 2
