a : 745.0000, 0 -> 0
b : 487.0000, 0 -> 2
c : 493.0000, 0 -> 3
d : -70.0000, 0 -> 3
a : 780.0000, 1 -> 1
b : 821.0000, 1 -> 2
c : 581.0000, 1 -> 3
d : 614.0000, 1 -> 1
a : -992.0000, 2 -> 1
b : -545.0000, 2 -> 1
c : 183.0000, 2 -> 0
d : 216.0000, 2 -> 0
a : -728.0000, 3 -> 3
b : 389.0000, 3 -> 3
c : -176.0000, 3 -> 1
d : -887.0000, 3 -> 3
a : 517.0000, 0 -> 2
d : -836.0000, 0 -> 1
d : -611.0000, 1 -> 3
c : 670.0000, 1 -> 1
a : -140.0000, 2 -> 2
a : 891.0000, 2 -> 3
c : 858.0000, 3 -> 0
c : 967.0000, 3 -> 2
