a : 768.0000, 0 -> 1
b : 60.0000, 0 -> 3
c : -379.0000, 0 -> 2
d : -124.0000, 0 -> 3
a : -369.0000, 1 -> 2
b : -781.0000, 1 -> 2
c : 2.0000, 1 -> 1
d : -923.0000, 1 -> 1
a : 509.0000, 2 -> 1
b : 613.0000, 2 -> 0
c : 329.0000, 2 -> 0
d : -608.0000, 2 -> 3
a : -510.0000, 3 -> 2
b : -293.0000, 3 -> 0
c : -376.0000, 3 -> 0
d : 51.0000, 3 -> 2
c : 175.0000, 0 -> 1
a : -584.0000, 0 -> 3
d : -86.0000, 1 -> 0
a : -906.0000, 1 -> 3
a : 328.0000, 2 -> 0
a : 709.0000, 2 -> 3
c : -317.0000, 3 -> 1
c : 241.0000, 3 -> 3
