a : -735.0000, 0 -> 0
b : 800.0000, 0 -> 1
a : 416.0000, 1 -> 5
b : -587.0000, 1 -> 6
a : -554.0000, 2 -> 7
b : 188.0000, 2 -> 1
a : 327.0000, 3 -> 6
b : 505.0000, 3 -> 4
a : 513.0000, 4 -> 2
b : -907.0000, 4 -> 3
a : 756.0000, 5 -> 5
b : -367.0000, 5 -> 4
a : -998.0000, 6 -> 3
b : -500.0000, 6 -> 1
a : -352.0000, 7 -> 4
b : -58.0000, 7 -> 0
b : -116.0000, 0 -> 7
b : -306.0000, 1 -> 7
b : 149.0000, 2 -> 5
a : 947.0000, 3 -> 0
a : -655.0000, 4 -> 1
a : 811.0000, 5 -> 4
b : 27.0000, 6 -> 3
a : 548.0000, 7 -> 2
