a : -890.0000, 0 -> 2
b : -572.0000, 0 -> 6
a : -150.0000, 1 -> 5
b : -999.0000, 1 -> 3
a : -214.0000, 2 -> 4
b : -547.0000, 2 -> 3
a : 520.0000, 3 -> 1
b : -692.0000, 3 -> 6
a : 168.0000, 4 -> 4
b : -244.0000, 4 -> 6
a : -6.0000, 5 -> 3
b : -610.0000, 5 -> 1
a : -674.0000, 6 -> 4
b : 195.0000, 6 -> 5
a : 858.0000, 7 -> 7
b : -612.0000, 7 -> 2
a : 625.0000, 0 -> 5
a : 960.0000, 1 -> 6
b : -694.0000, 2 -> 7
a : -443.0000, 3 -> 5
a : -598.0000, 4 -> 6
a : -96.0000, 5 -> 6
a : -317.0000, 6 -> 3
b : 135.0000, 7 -> 7
