a : 402.0000, 0 -> 3
b : -850.0000, 0 -> 3
c : 399.0000, 0 -> 2
d : 977.0000, 0 -> 3
a : -87.0000, 1 -> 3
b : -911.0000, 1 -> 2
c : 476.0000, 1 -> 0
d : -130.0000, 1 -> 3
a : 86.0000, 2 -> 2
b : -642.0000, 2 -> 0
c : 715.0000, 2 -> 1
d : 599.0000, 2 -> 0
a : 310.0000, 3 -> 1
b : -442.0000, 3 -> 2
c : -669.0000, 3 -> 3
d : -182.0000, 3 -> 2
b : 385.0000, 0 -> 0
d : -534.0000, 0 -> 2
a : 556.0000, 1 -> 2
a : 206.0000, 1 -> 1
c : -473.0000, 2 -> 3
d : -270.0000, 2 -> 1
c : 213.0000, 3 -> 1
b : -763.0000, 3 -> 3
