a : -842.0000, 0 -> 0
b : 866.0000, 0 -> 5
c : 686.0000, 0 -> 6
d : -345.0000, 0 -> 5
a : 841.0000, 1 -> 4
b : 2.0000, 1 -> 4
c : 642.0000, 1 -> 1
d : -779.0000, 1 -> 5
a : 634.0000, 2 -> 3
b : -999.0000, 2 -> 2
c : 501.0000, 2 -> 1
d : 276.0000, 2 -> 0
a : -27.0000, 3 -> 5
b : -982.0000, 3 -> 7
c : 502.0000, 3 -> 3
d : -468.0000, 3 -> 0
a : -178.0000, 4 -> 7
b : -999.0000, 4 -> 2
c : 385.0000, 4 -> 4
d : -672.0000, 4 -> 2
a : -559.0000, 5 -> 4
b : -424.0000, 5 -> 4
c : -513.0000, 5 -> 2
d : -700.0000, 5 -> 4
a : 60.0000, 6 -> 3
b : -357.0000, 6 -> 4
c : -188.0000, 6 -> 5
d : 343.0000, 6 -> 2
a : -340.0000, 7 -> 0
b : 406.0000, 7 -> 1
c : 949.0000, 7 -> 5
d : 438.0000, 7 -> 6
d : 984.0000, 0 -> 2
a : -982.0000, 0 -> 2
a : -700.0000, 1 -> 6
d : -620.0000, 1 -> 0
c : -249.0000, 2 -> 4
c : 276.0000, 2 -> 7
a : -309.0000, 3 -> 6
a : -564.0000, 3 -> 3
a : 142.0000, 4 -> 4
d : -836.0000, 4 -> 3
a : 239.0000, 5 -> 3
b : 918.0000, 5 -> 5
b : -766.0000, 6 -> 7
a : -42.0000, 6 -> 7
a : 468.0000, 7 -> 2
c : -669.0000, 7 -> 3
