a : -469.0000, 0 -> 2
b : 213.0000, 0 -> 3
c : -583.0000, 0 -> 5
d : 699.0000, 0 -> 3
a : -265.0000, 1 -> 1
b : -904.0000, 1 -> 7
c : -967.0000, 1 -> 4
d : 203.0000, 1 -> 2
a : -693.0000, 2 -> 6
b : 401.0000, 2 -> 7
c : -989.0000, 2 -> 0
d : -629.0000, 2 -> 2
a : -281.0000, 3 -> 0
b : -177.0000, 3 -> 6
c : -602.0000, 3 -> 2
d : 759.0000, 3 -> 4
a : 278.0000, 4 -> 6
b : 324.0000, 4 -> 3
c : 772.0000, 4 -> 5
d : 333.0000, 4 -> 7
a : -589.0000, 5 -> 1
b : 319.0000, 5 -> 6
c : 643.0000, 5 -> 1
d : -272.0000, 5 -> 6
a : -547.0000, 6 -> 2
b : 528.0000, 6 -> 4
c : -238.0000, 6 -> 7
d : 153.0000, 6 -> 3
a : -733.0000, 7 -> 2
b : -110.0000, 7 -> 3
c : -94.0000, 7 -> 5
d : 999.0000, 7 -> 4
d : -708.0000, 0 -> 6
c : -68.0000, 0 -> 1
d : 253.0000, 1 -> 3
b : 797.0000, 1 -> 1
d : -371.0000, 2 -> 4
c : -331.0000, 2 -> 7
d : 470.0000, 3 -> 6
c : -518.0000, 3 -> 1
d : -80.0000, 4 -> 3
b : -841.0000, 4 -> 2
d : -132.0000, 5 -> 3
a : 24.0000, 5 -> 2
d : -476.0000, 6 -> 0
b : 511.0000, 6 -> 3
b : 784.0000, 7 -> 0
b : -237.0000, 7 -> 7
