a : 261.0000, 0 -> 3
b : -398.0000, 0 -> 2
a : -551.0000, 1 -> 7
b : 592.0000, 1 -> 5
a : -160.0000, 2 -> 6
b : -37.0000, 2 -> 4
a : -411.0000, 3 -> 3
b : 117.0000, 3 -> 7
a : 747.0000, 4 -> 7
b : 713.0000, 4 -> 0
a : 911.0000, 5 -> 6
b : -813.0000, 5 -> 0
a : -689.0000, 6 -> 1
b : 650.0000, 6 -> 6
a : -399.0000, 7 -> 3
b : 419.0000, 7 -> 6
a : -971.0000, 0 -> 7
a : 882.0000, 1 -> 2
b : 439.0000, 2 -> 2
a : 295.0000, 3 -> 7
b : 281.0000, 4 -> 1
a : 882.0000, 5 -> 3
b : -875.0000, 6 -> 2
b : -534.0000, 7 -> 4
