a : -402.0000, 0 -> 1
b : -46.0000, 0 -> 3
a : -494.0000, 1 -> 4
b : 231.0000, 1 -> 1
a : 329.0000, 2 -> 4
b : -630.0000, 2 -> 0
a : 774.0000, 3 -> 5
b : 129.0000, 3 -> 2
a : 304.0000, 4 -> 7
b : 539.0000, 4 -> 4
a : 98.0000, 5 -> 4
b : -439.0000, 5 -> 4
a : 781.0000, 6 -> 0
b : 969.0000, 6 -> 1
a : 931.0000, 7 -> 6
b : 961.0000, 7 -> 7
b : -342.0000, 0 -> 5
a : -533.0000, 1 -> 0
b : -729.0000, 2 -> 4
a : 737.0000, 3 -> 7
a : 462.0000, 4 -> 2
a : -619.0000, 5 -> 7
a : 412.0000, 6 -> 1
b : 297.0000, 7 -> 0
