a : 813.0000, 0 -> 3
b : 886.0000, 0 -> 2
a : -222.0000, 1 -> 4
b : -729.0000, 1 -> 0
a : 961.0000, 2 -> 2
b : 495.0000, 2 -> 0
a : -756.0000, 3 -> 6
b : 366.0000, 3 -> 1
a : 364.0000, 4 -> 3
b : -245.0000, 4 -> 7
a : 344.0000, 5 -> 7
b : 216.0000, 5 -> 4
a : -233.0000, 6 -> 7
b : -545.0000, 6 -> 6
a : -162.0000, 7 -> 2
b : -160.0000, 7 -> 7
b : 499.0000, 0 -> 4
a : -296.0000, 1 -> 0
a : 956.0000, 2 -> 0
a : -316.0000, 3 -> 1
b : -789.0000, 4 -> 1
b : 851.0000, 5 -> 5
a : -305.0000, 6 -> 4
b : -896.0000, 7 -> 5
