a : -973.0000, 0 -> 7
b : -443.0000, 0 -> 3
a : -526.0000, 1 -> 1
b : -975.0000, 1 -> 2
a : -837.0000, 2 -> 3
b : 703.0000, 2 -> 6
a : 482.0000, 3 -> 6
b : -285.0000, 3 -> 1
a : 621.0000, 4 -> 5
b : -28.0000, 4 -> 3
a : -687.0000, 5 -> 0
b : -851.0000, 5 -> 3
a : 538.0000, 6 -> 6
b : 195.0000, 6 -> 6
a : -117.0000, 7 -> 1
b : 497.0000, 7 -> 2
a : 668.0000, 0 -> 5
a : 261.0000, 1 -> 6
a : -905.0000, 2 -> 1
b : 66.0000, 3 -> 3
a : 683.0000, 4 -> 0
b : -383.0000, 5 -> 1
a : 280.0000, 6 -> 2
a : -846.0000, 7 -> 4
