a : 289.0000, 0 -> 4
b : -757.0000, 0 -> 3
a : -156.0000, 1 -> 4
b : -69.0000, 1 -> 2
a : -556.0000, 2 -> 3
b : 776.0000, 2 -> 2
a : -638.0000, 3 -> 5
b : -600.0000, 3 -> 7
a : 507.0000, 4 -> 1
b : 968.0000, 4 -> 6
a : 869.0000, 5 -> 1
b : -737.0000, 5 -> 5
a : -694.0000, 6 -> 7
b : -717.0000, 6 -> 5
a : 943.0000, 7 -> 4
b : -892.0000, 7 -> 1
b : 476.0000, 0 -> 2
b : -693.0000, 1 -> 6
b : -415.0000, 2 -> 1
a : 589.0000, 3 -> 4
a : 180.0000, 4 -> 6
b : 86.0000, 5 -> 6
a : -292.0000, 6 -> 0
a : 740.0000, 7 -> 7
