a : -335.0000, 0 -> 1
b : 327.0000, 0 -> 0
c : 48.0000, 0 -> 0
d : 141.0000, 0 -> 0
a : 566.0000, 1 -> 1
b : -446.0000, 1 -> 2
c : -526.0000, 1 -> 0
d : -457.0000, 1 -> 3
a : -520.0000, 2 -> 1
b : 643.0000, 2 -> 0
c : 724.0000, 2 -> 3
d : -221.0000, 2 -> 3
a : -933.0000, 3 -> 1
b : 470.0000, 3 -> 3
c : -898.0000, 3 -> 1
d : 425.0000, 3 -> 2
b : -600.0000, 0 -> 1
d : 268.0000, 0 -> 3
c : 291.0000, 1 -> 2
a : -496.0000, 1 -> 0
c : 837.0000, 2 -> 1
d : -513.0000, 2 -> 2
a : -556.0000, 3 -> 2
a : 860.0000, 3 -> 0
