a : 396.0000, 0 -> 2
b : -832.0000, 0 -> 1
c : -407.0000, 0 -> 0
d : 934.0000, 0 -> 1
a : 347.0000, 1 -> 1
b : 131.0000, 1 -> 0
c : 276.0000, 1 -> 1
d : 574.0000, 1 -> 0
a : -629.0000, 2 -> 0
b : -249.0000, 2 -> 0
c : -950.0000, 2 -> 1
d : 949.0000, 2 -> 1
a : -405.0000, 3 -> 0
b : -964.0000, 3 -> 2
c : -700.0000, 3 -> 2
d : 77.0000, 3 -> 0
d : 156.0000, 0 -> 2
b : -158.0000, 0 -> 2
b : 105.0000, 1 -> 1
b : -416.0000, 1 -> 3
c : -924.0000, 2 -> 0
b : -870.0000, 2 -> 2
d : -466.0000, 3 -> 2
a : 103.0000, 3 -> 2
