a : -208.0000, 0 -> 0
b : 751.0000, 0 -> 0
c : -835.0000, 0 -> 3
d : -895.0000, 0 -> 1
a : 410.0000, 1 -> 1
b : -918.0000, 1 -> 1
c : -211.0000, 1 -> 1
d : -110.0000, 1 -> 3
a : -124.0000, 2 -> 2
b : 174.0000, 2 -> 2
c : -341.0000, 2 -> 1
d : -621.0000, 2 -> 2
a : -303.0000, 3 -> 2
b : 258.0000, 3 -> 1
c : -842.0000, 3 -> 0
d : -465.0000, 3 -> 3
c : -910.0000, 0 -> 0
d : 777.0000, 0 -> 3
d : -202.0000, 1 -> 2
c : 617.0000, 1 -> 2
a : -914.0000, 2 -> 3
a : 913.0000, 2 -> 0
b : 331.0000, 3 -> 0
b : -72.0000, 3 -> 3
