a : 164.0000, 0 -> 7
b : -246.0000, 0 -> 3
a : 939.0000, 1 -> 4
b : -434.0000, 1 -> 1
a : 251.0000, 2 -> 0
b : -975.0000, 2 -> 5
a : 587.0000, 3 -> 6
b : 228.0000, 3 -> 3
a : 777.0000, 4 -> 6
b : -481.0000, 4 -> 2
a : -937.0000, 5 -> 5
b : -547.0000, 5 -> 7
a : 220.0000, 6 -> 0
b : 417.0000, 6 -> 2
a : -531.0000, 7 -> 1
b : 331.0000, 7 -> 7
a : 256.0000, 0 -> 6
b : -873.0000, 1 -> 3
b : -157.0000, 2 -> 0
b : -340.0000, 3 -> 4
a : -656.0000, 4 -> 0
b : 662.0000, 5 -> 1
b : -998.0000, 6 -> 6
b : -937.0000, 7 -> 1
