a : 354.0000, 0 -> 0
b : -190.0000, 0 -> 3
c : 127.0000, 0 -> 1
d : -85.0000, 0 -> 1
a : -799.0000, 1 -> 1
b : -28.0000, 1 -> 1
c : -101.0000, 1 -> 0
d : -864.0000, 1 -> 1
a : 254.0000, 2 -> 0
b : -696.0000, 2 -> 1
c : 461.0000, 2 -> 1
d : -423.0000, 2 -> 2
a : 811.0000, 3 -> 3
b : -248.0000, 3 -> 2
c : 351.0000, 3 -> 1
d : -239.0000, 3 -> 3
a : 472.0000, 0 -> 2
c : 671.0000, 0 -> 2
b : -150.0000, 1 -> 3
c : -944.0000, 1 -> 3
d : -300.0000, 2 -> 0
c : 728.0000, 2 -> 0
a : -734.0000, 3 -> 0
a : -996.0000, 3 -> 1
