a : -729.0000, 0 -> 3
b : 618.0000, 0 -> 3
a : 157.0000, 1 -> 0
b : -399.0000, 1 -> 2
a : 182.0000, 2 -> 5
b : -793.0000, 2 -> 4
a : 762.0000, 3 -> 2
b : 6.0000, 3 -> 6
a : 667.0000, 4 -> 3
b : 246.0000, 4 -> 7
a : 665.0000, 5 -> 0
b : -926.0000, 5 -> 0
a : -836.0000, 6 -> 6
b : -362.0000, 6 -> 5
a : -369.0000, 7 -> 2
b : -412.0000, 7 -> 4
a : -987.0000, 0 -> 5
a : -730.0000, 1 -> 6
a : 2.0000, 2 -> 2
b : 151.0000, 3 -> 2
b : 71.0000, 4 -> 1
a : 490.0000, 5 -> 6
b : 776.0000, 6 -> 2
a : -361.0000, 7 -> 4
