a : -717.0000, 0 -> 5
b : 419.0000, 0 -> 4
a : -726.0000, 1 -> 7
b : 860.0000, 1 -> 4
a : -421.0000, 2 -> 0
b : 19.0000, 2 -> 4
a : -74.0000, 3 -> 5
b : -357.0000, 3 -> 4
a : -868.0000, 4 -> 7
b : -238.0000, 4 -> 4
a : 450.0000, 5 -> 7
b : 746.0000, 5 -> 5
a : 536.0000, 6 -> 3
b : 420.0000, 6 -> 0
a : 713.0000, 7 -> 2
b : -990.0000, 7 -> 5
a : -572.0000, 0 -> 4
a : 452.0000, 1 -> 2
a : 185.0000, 2 -> 6
b : -418.0000, 3 -> 1
a : -571.0000, 4 -> 1
a : 971.0000, 5 -> 6
a : 457.0000, 6 -> 4
a : 238.0000, 7 -> 6
