a : 167.0000, 0 -> 0
b : -469.0000, 0 -> 1
a : 152.0000, 1 -> 5
b : 991.0000, 1 -> 7
a : 285.0000, 2 -> 6
b : -547.0000, 2 -> 6
a : 128.0000, 3 -> 5
b : -318.0000, 3 -> 0
a : -259.0000, 4 -> 5
b : 996.0000, 4 -> 0
a : -654.0000, 5 -> 4
b : -586.0000, 5 -> 5
a : 415.0000, 6 -> 3
b : -429.0000, 6 -> 6
a : 442.0000, 7 -> 7
b : -759.0000, 7 -> 4
a : 675.0000, 0 -> 7
a : 550.0000, 1 -> 3
a : -896.0000, 2 -> 0
a : 463.0000, 3 -> 7
b : 927.0000, 4 -> 4
a : 289.0000, 5 -> 2
b : 645.0000, 6 -> 7
b : 663.0000, 7 -> 6
