a : -861.0000, 0 -> 2
b : 500.0000, 0 -> 1
c : -975.0000, 0 -> 3
d : 789.0000, 0 -> 0
a : 759.0000, 1 -> 1
b : 853.0000, 1 -> 0
c : -686.0000, 1 -> 3
d : -851.0000, 1 -> 0
a : 154.0000, 2 -> 2
b : 512.0000, 2 -> 2
c : -228.0000, 2 -> 0
d : 887.0000, 2 -> 3
a : 37.0000, 3 -> 1
b : -780.0000, 3 -> 1
c : 153.0000, 3 -> 3
d : 64.0000, 3 -> 2
c : 221.0000, 0 -> 2
c : 660.0000, 0 -> 1
b : 619.0000, 1 -> 1
b : -571.0000, 1 -> 2
c : -517.0000, 2 -> 2
b : -642.0000, 2 -> 3
c : -721.0000, 3 -> 1
b : 391.0000, 3 -> 2
