a : -413.0000, 0 -> 1
b : -514.0000, 0 -> 7
a : -322.0000, 1 -> 1
b : 809.0000, 1 -> 7
a : 800.0000, 2 -> 3
b : -500.0000, 2 -> 3
a : 235.0000, 3 -> 2
b : 404.0000, 3 -> 4
a : 499.0000, 4 -> 4
b : 917.0000, 4 -> 2
a : -746.0000, 5 -> 1
b : -816.0000, 5 -> 7
a : 214.0000, 6 -> 4
b : 532.0000, 6 -> 6
a : -649.0000, 7 -> 5
b : 957.0000, 7 -> 6
a : -103.0000, 0 -> 6
b : 619.0000, 1 -> 5
a : -929.0000, 2 -> 7
b : -504.0000, 3 -> 2
b : 797.0000, 4 -> 1
a : -8.0000, 5 -> 2
a : -799.0000, 6 -> 6
b : -226.0000, 7 -> 4
