a : 153.0000, 0 -> 0
b : 735.0000, 0 -> 5
c : 125.0000, 0 -> 5
d : -378.0000, 0 -> 6
a : -266.0000, 1 -> 1
b : 93.0000, 1 -> 5
c : -930.0000, 1 -> 4
d : 140.0000, 1 -> 0
a : -577.0000, 2 -> 7
b : 852.0000, 2 -> 2
c : -608.0000, 2 -> 0
d : 516.0000, 2 -> 3
a : 659.0000, 3 -> 5
b : -771.0000, 3 -> 4
c : -766.0000, 3 -> 5
d : -154.0000, 3 -> 4
a : -890.0000, 4 -> 4
b : -239.0000, 4 -> 4
c : -229.0000, 4 -> 7
d : -396.0000, 4 -> 1
a : -47.0000, 5 -> 2
b : 412.0000, 5 -> 3
c : -422.0000, 5 -> 5
d : 226.0000, 5 -> 5
a : -912.0000, 6 -> 5
b : -754.0000, 6 -> 0
c : 429.0000, 6 -> 2
d : 212.0000, 6 -> 7
a : -755.0000, 7 -> 0
b : 315.0000, 7 -> 7
c : 133.0000, 7 -> 5
d : 302.0000, 7 -> 7
c : 629.0000, 0 -> 7
c : 585.0000, 0 -> 4
d : 989.0000, 1 -> 2
a : -74.0000, 1 -> 3
c : 309.0000, 2 -> 4
c : 128.0000, 2 -> 5
b : 914.0000, 3 -> 3
a : 869.0000, 3 -> 7
b : 29.0000, 4 -> 3
b : -27.0000, 4 -> 5
a : -352.0000, 5 -> 1
c : -836.0000, 5 -> 1
a : -941.0000, 6 -> 3
d : -649.0000, 6 -> 4
c : 739.0000, 7 -> 2
b : -358.0000, 7 -> 6
