a : -480.0000, 0 -> 3
b : -912.0000, 0 -> 1
c : 415.0000, 0 -> 1
d : -77.0000, 0 -> 0
a : 165.0000, 1 -> 1
b : 615.0000, 1 -> 1
c : 241.0000, 1 -> 3
d : -901.0000, 1 -> 3
a : 37.0000, 2 -> 1
b : -534.0000, 2 -> 0
c : -200.0000, 2 -> 0
d : -681.0000, 2 -> 1
a : -332.0000, 3 -> 3
b : 683.0000, 3 -> 1
c : 551.0000, 3 -> 0
d : -259.0000, 3 -> 0
b : -574.0000, 0 -> 3
c : 115.0000, 0 -> 0
b : 271.0000, 1 -> 3
d : 91.0000, 1 -> 1
d : 774.0000, 2 -> 2
d : 649.0000, 2 -> 0
c : -524.0000, 3 -> 3
a : 138.0000, 3 -> 1
b : 494.0000, 3 -> 2
