a : -170.0000, 0 -> 2
b : 392.0000, 0 -> 3
c : -277.0000, 0 -> 2
d : -742.0000, 0 -> 3
a : 311.0000, 1 -> 1
b : 59.0000, 1 -> 3
c : -127.0000, 1 -> 2
d : -815.0000, 1 -> 2
a : 543.0000, 2 -> 1
b : -206.0000, 2 -> 0
c : -574.0000, 2 -> 1
d : -584.0000, 2 -> 3
a : 959.0000, 3 -> 3
b : 693.0000, 3 -> 2
c : -123.0000, 3 -> 0
d : 924.0000, 3 -> 1
c : -592.0000, 0 -> 0
c : 915.0000, 0 -> 3
c : 129.0000, 1 -> 1
a : -412.0000, 1 -> 2
b : 135.0000, 2 -> 2
d : 955.0000, 2 -> 1
d : -797.0000, 3 -> 3
d : -221.0000, 3 -> 2
