a : 944.0000, 0 -> 2
b : -258.0000, 0 -> 7
c : 918.0000, 0 -> 7
d : -896.0000, 0 -> 5
a : -834.0000, 1 -> 0
b : -892.0000, 1 -> 3
c : -894.0000, 1 -> 7
d : -251.0000, 1 -> 5
a : 411.0000, 2 -> 1
b : 237.0000, 2 -> 6
c : -608.0000, 2 -> 7
d : -387.0000, 2 -> 6
a : -640.0000, 3 -> 2
b : 126.0000, 3 -> 6
c : 713.0000, 3 -> 2
d : -979.0000, 3 -> 7
a : 272.0000, 4 -> 0
b : -851.0000, 4 -> 0
c : -766.0000, 4 -> 2
d : -962.0000, 4 -> 4
a : -293.0000, 5 -> 5
b : 672.0000, 5 -> 3
c : 378.0000, 5 -> 4
d : 105.0000, 5 -> 5
a : -764.0000, 6 -> 1
b : 108.0000, 6 -> 2
c : 126.0000, 6 -> 5
d : 500.0000, 6 -> 4
a : -734.0000, 7 -> 7
b : 985.0000, 7 -> 7
c : 326.0000, 7 -> 7
d : -448.0000, 7 -> 5
c : -916.0000, 0 -> 6
c : 262.0000, 0 -> 1
c : 919.0000, 1 -> 6
b : -10.0000, 1 -> 7
b : 815.0000, 2 -> 4
a : 460.0000, 2 -> 4
a : -183.0000, 3 -> 7
b : -805.0000, 3 -> 4
c : -279.0000, 4 -> 7
a : -781.0000, 4 -> 1
b : -70.0000, 5 -> 6
a : -767.0000, 5 -> 0
a : -61.0000, 6 -> 6
a : 224.0000, 6 -> 5
d : 896.0000, 7 -> 7
c : -934.0000, 7 -> 2
