a : 301.0000, 0 -> 4
b : -85.0000, 0 -> 5
a : -650.0000, 1 -> 7
b : 650.0000, 1 -> 3
a : 43.0000, 2 -> 3
b : 246.0000, 2 -> 0
a : 596.0000, 3 -> 5
b : -679.0000, 3 -> 4
a : -223.0000, 4 -> 4
b : 376.0000, 4 -> 2
a : 703.0000, 5 -> 1
b : 981.0000, 5 -> 6
a : 796.0000, 6 -> 4
b : 862.0000, 6 -> 6
a : 95.0000, 7 -> 6
b : 561.0000, 7 -> 0
b : 767.0000, 0 -> 3
b : -43.0000, 1 -> 7
b : -539.0000, 2 -> 2
b : -10.0000, 3 -> 1
b : 681.0000, 4 -> 4
a : -225.0000, 5 -> 0
b : -225.0000, 6 -> 1
b : 877.0000, 7 -> 4
