a : -861.0000, 0 -> 2
b : 942.0000, 0 -> 2
c : -520.0000, 0 -> 2
d : 592.0000, 0 -> 0
a : 187.0000, 1 -> 3
b : 542.0000, 1 -> 2
c : 847.0000, 1 -> 1
d : 756.0000, 1 -> 1
a : -143.0000, 2 -> 1
b : 280.0000, 2 -> 1
c : 120.0000, 2 -> 1
d : -974.0000, 2 -> 3
a : 749.0000, 3 -> 1
b : -984.0000, 3 -> 1
c : 509.0000, 3 -> 3
d : -690.0000, 3 -> 2
b : -650.0000, 0 -> 1
a : 182.0000, 0 -> 3
b : -914.0000, 1 -> 1
d : -833.0000, 1 -> 3
b : 6.0000, 2 -> 0
a : -678.0000, 2 -> 0
a : 803.0000, 3 -> 0
c : -440.0000, 3 -> 2
