a : 62.0000, 0 -> 2
b : -598.0000, 0 -> 2
a : 959.0000, 1 -> 7
b : 156.0000, 1 -> 4
a : 571.0000, 2 -> 3
b : -355.0000, 2 -> 2
a : 776.0000, 3 -> 1
b : -226.0000, 3 -> 6
a : 490.0000, 4 -> 2
b : -610.0000, 4 -> 0
a : 159.0000, 5 -> 5
b : -250.0000, 5 -> 3
a : -839.0000, 6 -> 2
b : -477.0000, 6 -> 7
a : -90.0000, 7 -> 3
b : 922.0000, 7 -> 0
a : -685.0000, 0 -> 1
b : -464.0000, 1 -> 2
b : -656.0000, 2 -> 5
a : -117.0000, 3 -> 4
a : 271.0000, 4 -> 0
b : -989.0000, 5 -> 7
a : -450.0000, 6 -> 6
b : 61.0000, 7 -> 2
