a : -508.0000, 0 -> 0
b : 170.0000, 0 -> 1
c : 374.0000, 0 -> 1
d : 793.0000, 0 -> 3
a : 905.0000, 1 -> 2
b : 362.0000, 1 -> 1
c : 290.0000, 1 -> 0
d : 562.0000, 1 -> 0
a : 995.0000, 2 -> 1
b : 638.0000, 2 -> 2
c : 972.0000, 2 -> 3
d : -824.0000, 2 -> 1
a : 364.0000, 3 -> 2
b : -694.0000, 3 -> 3
c : -924.0000, 3 -> 3
d : -382.0000, 3 -> 1
c : 585.0000, 0 -> 2
b : 752.0000, 0 -> 0
b : -381.0000, 1 -> 3
c : 417.0000, 1 -> 3
c : 970.0000, 2 -> 1
a : -855.0000, 2 -> 2
d : -613.0000, 3 -> 3
b : -291.0000, 3 -> 2
