a : 108.0000, 0 -> 5
b : 281.0000, 0 -> 0
a : -920.0000, 1 -> 5
b : 155.0000, 1 -> 5
a : 182.0000, 2 -> 2
b : 753.0000, 2 -> 5
a : 381.0000, 3 -> 1
b : 997.0000, 3 -> 3
a : -960.0000, 4 -> 4
b : 114.0000, 4 -> 5
a : 975.0000, 5 -> 7
b : 405.0000, 5 -> 1
a : -457.0000, 6 -> 2
b : 750.0000, 6 -> 5
a : 736.0000, 7 -> 5
b : -568.0000, 7 -> 2
b : 531.0000, 0 -> 2
a : 8.0000, 1 -> 7
b : 729.0000, 2 -> 6
a : 513.0000, 3 -> 5
a : -380.0000, 4 -> 7
b : 763.0000, 5 -> 0
a : 314.0000, 6 -> 5
a : 793.0000, 7 -> 6
b : -708.0000, 6 -> 4
b : -250.0000, 4 -> 3
