a : -65.0000, 0 -> 3
b : -754.0000, 0 -> 6
c : 514.0000, 0 -> 0
d : 585.0000, 0 -> 2
a : -381.0000, 1 -> 2
b : 64.0000, 1 -> 3
c : -671.0000, 1 -> 3
d : -693.0000, 1 -> 1
a : 67.0000, 2 -> 1
b : -582.0000, 2 -> 2
c : -976.0000, 2 -> 7
d : 125.0000, 2 -> 1
a : -776.0000, 3 -> 4
b : 556.0000, 3 -> 6
c : 585.0000, 3 -> 6
d : 314.0000, 3 -> 2
a : 35.0000, 4 -> 2
b : -999.0000, 4 -> 1
c : -163.0000, 4 -> 6
d : 321.0000, 4 -> 2
a : -588.0000, 5 -> 5
b : -588.0000, 5 -> 5
c : 344.0000, 5 -> 3
d : 900.0000, 5 -> 0
a : -889.0000, 6 -> 6
b : 59.0000, 6 -> 0
c : 612.0000, 6 -> 6
d : 177.0000, 6 -> 7
a : -766.0000, 7 -> 0
b : -266.0000, 7 -> 2
c : -68.0000, 7 -> 5
d : -692.0000, 7 -> 7
a : -638.0000, 0 -> 6
a : -107.0000, 0 -> 5
b : 217.0000, 1 -> 2
c : -641.0000, 1 -> 6
c : 973.0000, 2 -> 1
b : 666.0000, 2 -> 7
c : -351.0000, 3 -> 5
b : 254.0000, 3 -> 2
c : -567.0000, 4 -> 3
a : 418.0000, 4 -> 4
c : 270.0000, 5 -> 7
c : 753.0000, 5 -> 5
b : -804.0000, 6 -> 6
d : 337.0000, 6 -> 2
b : 389.0000, 7 -> 3
c : -782.0000, 7 -> 1
