a : 298.0000, 0 -> 2
b : -384.0000, 0 -> 1
c : -163.0000, 0 -> 7
d : -816.0000, 0 -> 6
a : 38.0000, 1 -> 5
b : -780.0000, 1 -> 7
c : -472.0000, 1 -> 4
d : -700.0000, 1 -> 2
a : -266.0000, 2 -> 7
b : -789.0000, 2 -> 6
c : 104.0000, 2 -> 5
d : 630.0000, 2 -> 6
a : 407.0000, 3 -> 0
b : 876.0000, 3 -> 0
c : -926.0000, 3 -> 0
d : -390.0000, 3 -> 5
a : 812.0000, 4 -> 6
b : 979.0000, 4 -> 3
c : 250.0000, 4 -> 7
d : 527.0000, 4 -> 6
a : -692.0000, 5 -> 2
b : 692.0000, 5 -> 5
c : -372.0000, 5 -> 0
d : 826.0000, 5 -> 2
a : -850.0000, 6 -> 0
b : -980.0000, 6 -> 1
c : -767.0000, 6 -> 5
d : -967.0000, 6 -> 7
a : 805.0000, 7 -> 1
b : 393.0000, 7 -> 1
c : 512.0000, 7 -> 2
d : -915.0000, 7 -> 0
d : -287.0000, 0 -> 4
c : -913.0000, 0 -> 4
b : 284.0000, 1 -> 1
c : 255.0000, 1 -> 2
c : -93.0000, 2 -> 3
b : 334.0000, 2 -> 2
b : -865.0000, 3 -> 4
b : 35.0000, 3 -> 7
c : -117.0000, 4 -> 5
b : -882.0000, 4 -> 7
c : 577.0000, 5 -> 4
b : -486.0000, 5 -> 6
c : -964.0000, 6 -> 0
b : -775.0000, 6 -> 2
b : 537.0000, 7 -> 6
a : -694.0000, 7 -> 0
