a : -385.0000, 0 -> 1
b : -851.0000, 0 -> 0
c : -836.0000, 0 -> 1
d : -191.0000, 0 -> 2
a : -577.0000, 1 -> 1
b : -60.0000, 1 -> 2
c : 372.0000, 1 -> 0
d : 508.0000, 1 -> 2
a : 289.0000, 2 -> 0
b : 806.0000, 2 -> 0
c : 4.0000, 2 -> 3
d : -880.0000, 2 -> 0
a : 663.0000, 3 -> 2
b : -32.0000, 3 -> 0
c : 294.0000, 3 -> 3
d : -239.0000, 3 -> 2
d : -877.0000, 0 -> 1
a : 665.0000, 0 -> 3
c : -614.0000, 1 -> 1
b : -567.0000, 1 -> 1
a : -375.0000, 2 -> 3
d : 507.0000, 2 -> 2
c : 504.0000, 3 -> 1
b : 179.0000, 3 -> 3
