a : -726.0000, 0 -> 5
b : -895.0000, 0 -> 6
c : -8.0000, 0 -> 5
d : 976.0000, 0 -> 5
a : 879.0000, 1 -> 7
b : -146.0000, 1 -> 4
c : 1000.0000, 1 -> 6
d : 275.0000, 1 -> 2
a : 805.0000, 2 -> 6
b : -704.0000, 2 -> 0
c : -521.0000, 2 -> 5
d : -966.0000, 2 -> 6
a : 253.0000, 3 -> 5
b : 143.0000, 3 -> 4
c : -263.0000, 3 -> 2
d : 472.0000, 3 -> 5
a : 130.0000, 4 -> 0
b : 252.0000, 4 -> 6
c : 678.0000, 4 -> 4
d : -781.0000, 4 -> 0
a : 431.0000, 5 -> 3
b : -127.0000, 5 -> 3
c : -731.0000, 5 -> 5
d : -587.0000, 5 -> 0
a : 370.0000, 6 -> 6
b : -423.0000, 6 -> 6
c : -379.0000, 6 -> 2
d : -147.0000, 6 -> 4
a : 485.0000, 7 -> 4
b : -680.0000, 7 -> 7
c : 659.0000, 7 -> 0
d : -490.0000, 7 -> 4
b : -178.0000, 0 -> 5
b : 199.0000, 0 -> 0
b : -734.0000, 1 -> 0
c : 184.0000, 1 -> 1
b : 52.0000, 2 -> 1
d : -576.0000, 2 -> 7
d : 744.0000, 3 -> 7
c : -588.0000, 3 -> 1
b : 733.0000, 4 -> 0
a : 912.0000, 4 -> 4
c : -49.0000, 5 -> 4
d : 714.0000, 5 -> 1
b : 95.0000, 6 -> 0
c : 441.0000, 6 -> 6
c : -745.0000, 7 -> 7
c : -562.0000, 7 -> 2
