a : 451.0000, 0 -> 3
b : 537.0000, 0 -> 0
c : 973.0000, 0 -> 0
d : -554.0000, 0 -> 1
a : -171.0000, 1 -> 1
b : -707.0000, 1 -> 0
c : -281.0000, 1 -> 1
d : 297.0000, 1 -> 2
a : -345.0000, 2 -> 3
b : -123.0000, 2 -> 0
c : -813.0000, 2 -> 0
d : 161.0000, 2 -> 0
a : 762.0000, 3 -> 1
b : -615.0000, 3 -> 0
c : 737.0000, 3 -> 2
d : -905.0000, 3 -> 0
a : -301.0000, 0 -> 1
b : 279.0000, 0 -> 2
d : 818.0000, 1 -> 3
d : 795.0000, 1 -> 0
d : -614.0000, 2 -> 3
d : 821.0000, 2 -> 1
c : 973.0000, 3 -> 3
a : 968.0000, 3 -> 0
