a : 446.0000, 0 -> 2
b : -147.0000, 0 -> 3
c : -80.0000, 0 -> 7
d : 835.0000, 0 -> 0
a : -696.0000, 1 -> 0
b : 343.0000, 1 -> 4
c : 356.0000, 1 -> 7
d : -200.0000, 1 -> 0
a : 330.0000, 2 -> 2
b : -194.0000, 2 -> 7
c : -486.0000, 2 -> 6
d : 898.0000, 2 -> 6
a : -73.0000, 3 -> 7
b : 702.0000, 3 -> 2
c : -530.0000, 3 -> 4
d : 341.0000, 3 -> 5
a : 291.0000, 4 -> 2
b : -182.0000, 4 -> 6
c : 584.0000, 4 -> 3
d : 215.0000, 4 -> 1
a : -617.0000, 5 -> 5
b : -341.0000, 5 -> 2
c : -969.0000, 5 -> 4
d : 533.0000, 5 -> 6
a : -719.0000, 6 -> 2
b : 12.0000, 6 -> 1
c : -548.0000, 6 -> 4
d : -484.0000, 6 -> 2
a : -469.0000, 7 -> 5
b : 297.0000, 7 -> 5
c : 297.0000, 7 -> 7
d : -812.0000, 7 -> 2
a : -481.0000, 0 -> 6
c : -964.0000, 0 -> 4
b : 698.0000, 1 -> 0
c : -758.0000, 1 -> 0
b : 270.0000, 2 -> 4
b : -508.0000, 2 -> 0
c : 738.0000, 3 -> 0
a : -584.0000, 3 -> 0
c : 494.0000, 4 -> 6
b : 84.0000, 4 -> 5
d : 468.0000, 5 -> 3
d : -933.0000, 5 -> 1
a : 130.0000, 6 -> 1
d : -429.0000, 6 -> 3
a : 474.0000, 7 -> 2
d : -937.0000, 7 -> 5
