a : 41.0000, 0 -> 5
b : 612.0000, 0 -> 4
c : -376.0000, 0 -> 4
d : -644.0000, 0 -> 5
a : 233.0000, 1 -> 7
b : -147.0000, 1 -> 0
c : 383.0000, 1 -> 1
d : -36.0000, 1 -> 2
a : -546.0000, 2 -> 2
b : -988.0000, 2 -> 7
c : 310.0000, 2 -> 1
d : 535.0000, 2 -> 0
a : -226.0000, 3 -> 7
b : -995.0000, 3 -> 4
c : -884.0000, 3 -> 3
d : -918.0000, 3 -> 1
a : -918.0000, 4 -> 0
b : -896.0000, 4 -> 5
c : 955.0000, 4 -> 3
d : 384.0000, 4 -> 5
a : 77.0000, 5 -> 1
b : 601.0000, 5 -> 1
c : -25.0000, 5 -> 7
d : -787.0000, 5 -> 3
a : -841.0000, 6 -> 0
b : 84.0000, 6 -> 7
c : 281.0000, 6 -> 1
d : 595.0000, 6 -> 4
a : -659.0000, 7 -> 3
b : 708.0000, 7 -> 6
c : 309.0000, 7 -> 1
d : 39.0000, 7 -> 6
b : 516.0000, 0 -> 6
c : -89.0000, 0 -> 2
c : 726.0000, 1 -> 0
d : 840.0000, 1 -> 1
d : 164.0000, 2 -> 6
a : 927.0000, 2 -> 7
d : -494.0000, 3 -> 4
a : 199.0000, 3 -> 3
a : 643.0000, 4 -> 6
d : 788.0000, 4 -> 1
c : -871.0000, 5 -> 1
d : -607.0000, 5 -> 6
b : -162.0000, 6 -> 4
d : 526.0000, 6 -> 1
d : 648.0000, 7 -> 3
d : -899.0000, 7 -> 0
