a : -659.0000, 0 -> 0
b : 211.0000, 0 -> 1
c : 505.0000, 0 -> 1
d : 582.0000, 0 -> 1
a : 926.0000, 1 -> 3
b : 162.0000, 1 -> 3
c : -995.0000, 1 -> 2
d : -739.0000, 1 -> 3
a : 725.0000, 2 -> 2
b : 906.0000, 2 -> 0
c : 125.0000, 2 -> 3
d : -459.0000, 2 -> 1
a : 568.0000, 3 -> 2
b : 150.0000, 3 -> 3
c : 650.0000, 3 -> 2
d : 324.0000, 3 -> 1
a : -131.0000, 0 -> 3
c : 233.0000, 0 -> 3
a : 328.0000, 1 -> 1
b : -675.0000, 1 -> 0
a : -512.0000, 2 -> 0
c : 691.0000, 2 -> 1
d : 136.0000, 3 -> 2
c : -168.0000, 3 -> 0
