a : -991.0000, 0 -> 2
b : -1000.0000, 0 -> 2
a : 596.0000, 1 -> 5
b : -824.0000, 1 -> 6
a : -669.0000, 2 -> 1
b : 797.0000, 2 -> 3
a : 761.0000, 3 -> 7
b : 500.0000, 3 -> 6
a : -778.0000, 4 -> 2
b : -88.0000, 4 -> 0
a : 498.0000, 5 -> 3
b : -569.0000, 5 -> 0
a : -27.0000, 6 -> 5
b : 860.0000, 6 -> 2
a : -688.0000, 7 -> 1
b : 593.0000, 7 -> 5
a : 454.0000, 0 -> 4
a : 730.0000, 1 -> 3
b : 288.0000, 2 -> 2
a : -395.0000, 3 -> 6
a : 223.0000, 4 -> 6
a : 820.0000, 5 -> 1
b : -438.0000, 6 -> 6
a : -430.0000, 7 -> 3
