a : -103.0000, 0 -> 6
b : 233.0000, 0 -> 1
a : -87.0000, 1 -> 7
b : -744.0000, 1 -> 0
a : 707.0000, 2 -> 6
b : -585.0000, 2 -> 6
a : -11.0000, 3 -> 6
b : 167.0000, 3 -> 6
a : -404.0000, 4 -> 2
b : 448.0000, 4 -> 7
a : -64.0000, 5 -> 1
b : -265.0000, 5 -> 1
a : -466.0000, 6 -> 1
b : -894.0000, 6 -> 2
a : -807.0000, 7 -> 5
b : 537.0000, 7 -> 0
a : -424.0000, 0 -> 4
a : 125.0000, 1 -> 5
a : -659.0000, 2 -> 4
a : -502.0000, 3 -> 1
b : -837.0000, 4 -> 2
a : -11.0000, 5 -> 0
b : -335.0000, 6 -> 7
b : 340.0000, 7 -> 1
a : -134.0000, 0 -> 3
