a : 430.0000, 0 -> 7
b : 527.0000, 0 -> 3
a : -881.0000, 1 -> 0
b : 154.0000, 1 -> 1
a : 802.0000, 2 -> 1
b : 105.0000, 2 -> 1
a : 616.0000, 3 -> 4
b : -588.0000, 3 -> 5
a : -420.0000, 4 -> 7
b : 615.0000, 4 -> 3
a : -219.0000, 5 -> 4
b : -57.0000, 5 -> 2
a : -594.0000, 6 -> 5
b : -626.0000, 6 -> 0
a : -106.0000, 7 -> 1
b : -515.0000, 7 -> 5
b : 836.0000, 0 -> 5
b : 490.0000, 1 -> 4
a : 888.0000, 2 -> 0
b : -103.0000, 3 -> 1
b : -221.0000, 4 -> 6
a : -459.0000, 5 -> 2
b : 706.0000, 6 -> 5
b : 918.0000, 7 -> 3
