a : -233.0000, 0 -> 0
b : -899.0000, 0 -> 6
a : 883.0000, 1 -> 2
b : 931.0000, 1 -> 6
a : -545.0000, 2 -> 0
b : 991.0000, 2 -> 1
a : -469.0000, 3 -> 3
b : -370.0000, 3 -> 3
a : 313.0000, 4 -> 4
b : -502.0000, 4 -> 0
a : 345.0000, 5 -> 3
b : 35.0000, 5 -> 7
a : 829.0000, 6 -> 7
b : 318.0000, 6 -> 3
a : 700.0000, 7 -> 4
b : 173.0000, 7 -> 4
a : 744.0000, 0 -> 3
b : -940.0000, 1 -> 3
a : 365.0000, 2 -> 3
b : -25.0000, 3 -> 5
a : -339.0000, 4 -> 0
a : -160.0000, 5 -> 1
a : -258.0000, 6 -> 0
a : 798.0000, 7 -> 1
