a : 546.0000, 0 -> 7
b : 573.0000, 0 -> 1
c : -780.0000, 0 -> 3
d : -603.0000, 0 -> 6
a : -488.0000, 1 -> 3
b : 925.0000, 1 -> 2
c : -454.0000, 1 -> 0
d : -544.0000, 1 -> 3
a : 772.0000, 2 -> 4
b : 530.0000, 2 -> 0
c : -999.0000, 2 -> 7
d : 278.0000, 2 -> 1
a : -546.0000, 3 -> 3
b : -636.0000, 3 -> 7
c : 164.0000, 3 -> 4
d : 289.0000, 3 -> 2
a : 286.0000, 4 -> 4
b : -336.0000, 4 -> 6
c : 676.0000, 4 -> 6
d : 521.0000, 4 -> 6
a : 641.0000, 5 -> 5
b : 632.0000, 5 -> 1
c : -418.0000, 5 -> 4
d : -468.0000, 5 -> 0
a : 796.0000, 6 -> 3
b : 923.0000, 6 -> 4
c : -271.0000, 6 -> 2
d : -723.0000, 6 -> 2
a : -1000.0000, 7 -> 2
b : 662.0000, 7 -> 7
c : -703.0000, 7 -> 6
d : -790.0000, 7 -> 2
a : 113.0000, 0 -> 1
d : -583.0000, 0 -> 4
b : 127.0000, 1 -> 7
a : -236.0000, 1 -> 2
c : -653.0000, 2 -> 1
b : -905.0000, 2 -> 2
c : -649.0000, 3 -> 2
a : -878.0000, 3 -> 4
d : -1.0000, 4 -> 4
d : 152.0000, 4 -> 1
c : -511.0000, 5 -> 5
b : 391.0000, 5 -> 3
c : 489.0000, 6 -> 4
d : 727.0000, 6 -> 4
b : 525.0000, 7 -> 0
d : 638.0000, 7 -> 0
c : 897.0000, 6 -> 5
