a : -46.0000, 0 -> 2
b : -995.0000, 0 -> 2
c : 9.0000, 0 -> 0
d : -451.0000, 0 -> 1
a : -224.0000, 1 -> 3
b : 51.0000, 1 -> 3
c : -606.0000, 1 -> 0
d : -867.0000, 1 -> 3
a : -426.0000, 2 -> 0
b : 90.0000, 2 -> 1
c : -903.0000, 2 -> 1
d : 48.0000, 2 -> 0
a : 77.0000, 3 -> 3
b : -586.0000, 3 -> 2
c : -162.0000, 3 -> 0
d : -720.0000, 3 -> 0
c : 288.0000, 0 -> 3
a : -984.0000, 0 -> 3
b : -638.0000, 1 -> 0
a : 764.0000, 1 -> 2
a : -130.0000, 2 -> 3
a : -703.0000, 2 -> 2
d : -51.0000, 3 -> 3
c : 206.0000, 3 -> 3
