a : -822.0000, 0 -> 7
b : -209.0000, 0 -> 6
c : 455.0000, 0 -> 4
d : -995.0000, 0 -> 4
a : -207.0000, 1 -> 6
b : -204.0000, 1 -> 6
c : 516.0000, 1 -> 4
d : 226.0000, 1 -> 2
a : -782.0000, 2 -> 2
b : -103.0000, 2 -> 0
c : 88.0000, 2 -> 6
d : -827.0000, 2 -> 5
a : -476.0000, 3 -> 3
b : -976.0000, 3 -> 2
c : -704.0000, 3 -> 4
d : 639.0000, 3 -> 2
a : 448.0000, 4 -> 6
b : -955.0000, 4 -> 5
c : 472.0000, 4 -> 6
d : -194.0000, 4 -> 7
a : -980.0000, 5 -> 4
b : -561.0000, 5 -> 6
c : -521.0000, 5 -> 2
d : -439.0000, 5 -> 4
a : -589.0000, 6 -> 4
b : 505.0000, 6 -> 6
c : -265.0000, 6 -> 5
d : 873.0000, 6 -> 6
a : -109.0000, 7 -> 1
b : 469.0000, 7 -> 1
c : 574.0000, 7 -> 7
d : -579.0000, 7 -> 6
c : -877.0000, 0 -> 3
c : 251.0000, 0 -> 7
d : 345.0000, 1 -> 3
c : 918.0000, 1 -> 1
d : 433.0000, 2 -> 6
d : 656.0000, 2 -> 0
b : -113.0000, 3 -> 3
a : -634.0000, 3 -> 4
d : -121.0000, 4 -> 2
a : 143.0000, 4 -> 3
c : -827.0000, 5 -> 0
d : -171.0000, 5 -> 7
d : -468.0000, 6 -> 7
d : -328.0000, 6 -> 5
d : 236.0000, 7 -> 3
d : -736.0000, 7 -> 5
