a : 289.0000, 0 -> 7
b : -752.0000, 0 -> 3
c : -714.0000, 0 -> 0
d : 757.0000, 0 -> 1
a : 590.0000, 1 -> 7
b : 549.0000, 1 -> 6
c : 983.0000, 1 -> 0
d : -421.0000, 1 -> 2
a : -562.0000, 2 -> 4
b : 234.0000, 2 -> 3
c : -98.0000, 2 -> 0
d : 524.0000, 2 -> 7
a : -6.0000, 3 -> 3
b : 414.0000, 3 -> 0
c : -682.0000, 3 -> 7
d : 367.0000, 3 -> 7
a : 637.0000, 4 -> 7
b : -23.0000, 4 -> 4
c : -755.0000, 4 -> 7
d : 25.0000, 4 -> 5
a : -692.0000, 5 -> 5
b : -918.0000, 5 -> 6
c : 664.0000, 5 -> 6
d : 610.0000, 5 -> 0
a : 290.0000, 6 -> 2
b : 50.0000, 6 -> 2
c : 525.0000, 6 -> 4
d : -528.0000, 6 -> 0
a : -478.0000, 7 -> 3
b : -249.0000, 7 -> 7
c : -456.0000, 7 -> 4
d : -648.0000, 7 -> 3
b : 509.0000, 0 -> 0
b : 580.0000, 0 -> 2
d : 628.0000, 1 -> 7
a : 421.0000, 1 -> 5
a : 754.0000, 2 -> 1
a : 637.0000, 2 -> 7
a : 228.0000, 3 -> 4
a : 202.0000, 3 -> 1
b : 666.0000, 4 -> 2
d : -546.0000, 4 -> 2
d : 900.0000, 5 -> 6
b : -406.0000, 5 -> 4
b : -967.0000, 6 -> 4
b : -543.0000, 6 -> 5
b : 669.0000, 7 -> 5
c : -836.0000, 7 -> 1
