a : 311.0000, 0 -> 7
b : 209.0000, 0 -> 2
c : 608.0000, 0 -> 0
d : 134.0000, 0 -> 0
a : 69.0000, 1 -> 6
b : 414.0000, 1 -> 7
c : -337.0000, 1 -> 7
d : -98.0000, 1 -> 1
a : 259.0000, 2 -> 3
b : -210.0000, 2 -> 4
c : -115.0000, 2 -> 0
d : -325.0000, 2 -> 1
a : -167.0000, 3 -> 7
b : -505.0000, 3 -> 6
c : -662.0000, 3 -> 7
d : 432.0000, 3 -> 6
a : -488.0000, 4 -> 1
b : -724.0000, 4 -> 2
c : -226.0000, 4 -> 1
d : 849.0000, 4 -> 0
a : -341.0000, 5 -> 4
b : -939.0000, 5 -> 7
c : 742.0000, 5 -> 2
d : -230.0000, 5 -> 1
a : -956.0000, 6 -> 4
b : 326.0000, 6 -> 6
c : 295.0000, 6 -> 1
d : 375.0000, 6 -> 1
a : 876.0000, 7 -> 5
b : -669.0000, 7 -> 5
c : 297.0000, 7 -> 5
d : 61.0000, 7 -> 5
c : -375.0000, 0 -> 7
b : -31.0000, 0 -> 7
b : -920.0000, 1 -> 4
a : 649.0000, 1 -> 3
d : 500.0000, 2 -> 3
b : -183.0000, 2 -> 5
a : -455.0000, 3 -> 6
d : 304.0000, 3 -> 7
d : 722.0000, 4 -> 3
a : -695.0000, 4 -> 3
b : 148.0000, 5 -> 0
a : 644.0000, 5 -> 7
b : 407.0000, 6 -> 5
b : -898.0000, 6 -> 0
c : 447.0000, 7 -> 3
c : 482.0000, 7 -> 6
