a : 731.0000, 0 -> 2
b : -26.0000, 0 -> 3
a : -66.0000, 1 -> 1
b : 126.0000, 1 -> 4
a : -849.0000, 2 -> 5
b : 900.0000, 2 -> 2
a : 763.0000, 3 -> 5
b : -886.0000, 3 -> 3
a : 293.0000, 4 -> 3
b : 835.0000, 4 -> 7
a : -393.0000, 5 -> 2
b : 620.0000, 5 -> 7
a : 374.0000, 6 -> 0
b : 756.0000, 6 -> 3
a : 481.0000, 7 -> 4
b : 635.0000, 7 -> 2
b : 945.0000, 0 -> 6
a : -787.0000, 1 -> 0
b : -911.0000, 2 -> 3
a : 471.0000, 3 -> 0
a : -804.0000, 4 -> 6
b : 718.0000, 5 -> 1
b : -820.0000, 6 -> 0
a : -520.0000, 7 -> 5
