a : 673.0000, 0 -> 0
b : 503.0000, 0 -> 0
c : -420.0000, 0 -> 3
d : 398.0000, 0 -> 1
a : 780.0000, 1 -> 1
b : 914.0000, 1 -> 3
c : -468.0000, 1 -> 1
d : 302.0000, 1 -> 1
a : -520.0000, 2 -> 3
b : -797.0000, 2 -> 1
c : 10.0000, 2 -> 0
d : 728.0000, 2 -> 2
a : 306.0000, 3 -> 0
b : 197.0000, 3 -> 3
c : 433.0000, 3 -> 0
d : 157.0000, 3 -> 2
c : 172.0000, 0 -> 2
c : 112.0000, 0 -> 1
d : 872.0000, 1 -> 0
c : -551.0000, 1 -> 0
b : 905.0000, 2 -> 2
a : -267.0000, 2 -> 0
a : 497.0000, 3 -> 3
d : -577.0000, 3 -> 1
