a : 955.0000, 0 -> 3
b : -946.0000, 0 -> 2
c : -699.0000, 0 -> 1
d : 882.0000, 0 -> 3
a : 826.0000, 1 -> 5
b : -169.0000, 1 -> 1
c : 784.0000, 1 -> 2
d : -196.0000, 1 -> 6
a : 151.0000, 2 -> 1
b : 910.0000, 2 -> 6
c : 21.0000, 2 -> 4
d : -249.0000, 2 -> 3
a : 773.0000, 3 -> 7
b : -586.0000, 3 -> 4
c : -34.0000, 3 -> 3
d : -681.0000, 3 -> 3
a : 665.0000, 4 -> 1
b : 248.0000, 4 -> 4
c : 534.0000, 4 -> 4
d : 12.0000, 4 -> 3
a : -864.0000, 5 -> 3
b : 723.0000, 5 -> 0
c : 644.0000, 5 -> 1
d : 807.0000, 5 -> 0
a : -159.0000, 6 -> 6
b : 138.0000, 6 -> 2
c : -303.0000, 6 -> 5
d : -358.0000, 6 -> 3
a : -830.0000, 7 -> 1
b : 967.0000, 7 -> 2
c : -497.0000, 7 -> 4
d : -867.0000, 7 -> 0
c : -159.0000, 0 -> 3
c : 161.0000, 0 -> 6
b : -406.0000, 1 -> 7
c : -809.0000, 1 -> 0
d : -654.0000, 2 -> 5
d : -127.0000, 2 -> 2
c : 18.0000, 3 -> 0
d : 99.0000, 3 -> 5
b : -704.0000, 4 -> 0
a : -322.0000, 4 -> 4
c : -223.0000, 5 -> 4
d : 659.0000, 5 -> 7
d : 515.0000, 6 -> 5
d : 305.0000, 6 -> 6
c : -313.0000, 7 -> 7
b : -937.0000, 7 -> 5
