a : -422.0000, 0 -> 5
b : 410.0000, 0 -> 6
c : -271.0000, 0 -> 1
d : 47.0000, 0 -> 4
a : -739.0000, 1 -> 2
b : -406.0000, 1 -> 0
c : -64.0000, 1 -> 1
d : 484.0000, 1 -> 4
a : -757.0000, 2 -> 3
b : 24.0000, 2 -> 4
c : 682.0000, 2 -> 4
d : 319.0000, 2 -> 5
a : 592.0000, 3 -> 5
b : 249.0000, 3 -> 2
c : -993.0000, 3 -> 3
d : -586.0000, 3 -> 7
a : -731.0000, 4 -> 6
b : -294.0000, 4 -> 3
c : 534.0000, 4 -> 4
d : -892.0000, 4 -> 2
a : 5.0000, 5 -> 1
b : 235.0000, 5 -> 6
c : -508.0000, 5 -> 2
d : 346.0000, 5 -> 6
a : 506.0000, 6 -> 2
b : 981.0000, 6 -> 1
c : 832.0000, 6 -> 4
d : -705.0000, 6 -> 4
a : 735.0000, 7 -> 2
b : 812.0000, 7 -> 2
c : -159.0000, 7 -> 0
d : -444.0000, 7 -> 6
d : 2.0000, 0 -> 6
c : 992.0000, 0 -> 7
b : 960.0000, 1 -> 2
c : 914.0000, 1 -> 3
b : -633.0000, 2 -> 3
a : -413.0000, 2 -> 7
d : -274.0000, 3 -> 0
c : 849.0000, 3 -> 5
a : -196.0000, 4 -> 0
c : -390.0000, 4 -> 2
d : -553.0000, 5 -> 0
d : 532.0000, 5 -> 7
b : -659.0000, 6 -> 4
d : 887.0000, 6 -> 5
d : 41.0000, 7 -> 7
c : -814.0000, 7 -> 6
