a : 893.0000, 0 -> 0
b : 281.0000, 0 -> 4
a : -570.0000, 1 -> 0
b : -781.0000, 1 -> 7
a : -462.0000, 2 -> 0
b : -771.0000, 2 -> 5
a : 149.0000, 3 -> 6
b : 94.0000, 3 -> 0
a : -417.0000, 4 -> 3
b : 575.0000, 4 -> 2
a : -312.0000, 5 -> 6
b : -186.0000, 5 -> 1
a : -927.0000, 6 -> 5
b : 359.0000, 6 -> 5
a : 338.0000, 7 -> 6
b : -974.0000, 7 -> 2
a : 534.0000, 0 -> 2
a : 713.0000, 1 -> 6
b : 723.0000, 2 -> 1
a : -394.0000, 3 -> 2
b : -278.0000, 4 -> 1
b : -777.0000, 5 -> 0
a : 522.0000, 6 -> 0
a : 188.0000, 7 -> 5
