a : -117.0000, 0 -> 6
b : 373.0000, 0 -> 3
c : -643.0000, 0 -> 6
d : -503.0000, 0 -> 7
a : 314.0000, 1 -> 1
b : -332.0000, 1 -> 7
c : 847.0000, 1 -> 3
d : -288.0000, 1 -> 7
a : 271.0000, 2 -> 7
b : -763.0000, 2 -> 2
c : -348.0000, 2 -> 6
d : 959.0000, 2 -> 5
a : 954.0000, 3 -> 6
b : 822.0000, 3 -> 5
c : 880.0000, 3 -> 6
d : 290.0000, 3 -> 1
a : 961.0000, 4 -> 2
b : -115.0000, 4 -> 2
c : -310.0000, 4 -> 5
d : 224.0000, 4 -> 4
a : -285.0000, 5 -> 7
b : -565.0000, 5 -> 7
c : 501.0000, 5 -> 1
d : -220.0000, 5 -> 3
a : 884.0000, 6 -> 1
b : -878.0000, 6 -> 3
c : 823.0000, 6 -> 2
d : -352.0000, 6 -> 1
a : -302.0000, 7 -> 0
b : 666.0000, 7 -> 5
c : -713.0000, 7 -> 0
d : -996.0000, 7 -> 6
b : 234.0000, 0 -> 2
a : 730.0000, 0 -> 2
c : 760.0000, 1 -> 7
a : 156.0000, 1 -> 2
b : -338.0000, 2 -> 7
a : -629.0000, 2 -> 0
a : 981.0000, 3 -> 2
c : 368.0000, 3 -> 2
c : -564.0000, 4 -> 2
d : 323.0000, 4 -> 5
c : -492.0000, 5 -> 2
d : -753.0000, 5 -> 5
c : 194.0000, 6 -> 3
c : 452.0000, 6 -> 4
c : -827.0000, 7 -> 5
b : -586.0000, 7 -> 4
