a : -939.0000, 0 -> 0
b : 756.0000, 0 -> 1
c : -222.0000, 0 -> 2
d : 748.0000, 0 -> 1
a : 80.0000, 1 -> 2
b : -656.0000, 1 -> 0
c : -609.0000, 1 -> 1
d : -202.0000, 1 -> 1
a : -947.0000, 2 -> 0
b : -859.0000, 2 -> 0
c : 643.0000, 2 -> 0
d : 242.0000, 2 -> 2
a : 162.0000, 3 -> 0
b : 846.0000, 3 -> 0
c : -394.0000, 3 -> 0
d : -331.0000, 3 -> 3
d : 658.0000, 0 -> 0
b : 959.0000, 0 -> 0
a : -260.0000, 1 -> 3
b : -240.0000, 1 -> 3
a : -609.0000, 2 -> 3
c : -44.0000, 2 -> 2
c : 919.0000, 3 -> 1
d : 786.0000, 3 -> 0
