a : -206.0000, 0 -> 4
b : -327.0000, 0 -> 7
c : 525.0000, 0 -> 2
d : -741.0000, 0 -> 5
a : -120.0000, 1 -> 2
b : 976.0000, 1 -> 3
c : 223.0000, 1 -> 6
d : 386.0000, 1 -> 0
a : 759.0000, 2 -> 7
b : 894.0000, 2 -> 0
c : 937.0000, 2 -> 7
d : -506.0000, 2 -> 0
a : 92.0000, 3 -> 4
b : 611.0000, 3 -> 7
c : 941.0000, 3 -> 0
d : 625.0000, 3 -> 5
a : 928.0000, 4 -> 1
b : -97.0000, 4 -> 6
c : 631.0000, 4 -> 3
d : 247.0000, 4 -> 7
a : 848.0000, 5 -> 4
b : 434.0000, 5 -> 3
c : 988.0000, 5 -> 1
d : 460.0000, 5 -> 1
a : 788.0000, 6 -> 2
b : 513.0000, 6 -> 0
c : 815.0000, 6 -> 3
d : 488.0000, 6 -> 5
a : 575.0000, 7 -> 5
b : -317.0000, 7 -> 6
c : -637.0000, 7 -> 7
d : -232.0000, 7 -> 3
d : -893.0000, 0 -> 4
d : 837.0000, 0 -> 0
a : 478.0000, 1 -> 7
b : 912.0000, 1 -> 1
a : 293.0000, 2 -> 0
b : -56.0000, 2 -> 3
a : 35.0000, 3 -> 6
a : 102.0000, 3 -> 5
d : 700.0000, 4 -> 1
c : -263.0000, 4 -> 1
c : 299.0000, 5 -> 3
a : -198.0000, 5 -> 3
c : 547.0000, 6 -> 1
d : 624.0000, 6 -> 7
a : -687.0000, 7 -> 4
a : 625.0000, 7 -> 7
