a : -829.0000, 0 -> 7
b : 841.0000, 0 -> 7
a : -309.0000, 1 -> 3
b : -17.0000, 1 -> 4
a : 588.0000, 2 -> 2
b : 559.0000, 2 -> 5
a : -317.0000, 3 -> 2
b : 907.0000, 3 -> 4
a : 499.0000, 4 -> 3
b : 154.0000, 4 -> 4
a : 733.0000, 5 -> 2
b : -319.0000, 5 -> 3
a : 277.0000, 6 -> 2
b : 261.0000, 6 -> 7
a : -263.0000, 7 -> 4
b : -345.0000, 7 -> 1
a : -459.0000, 0 -> 6
a : -415.0000, 1 -> 7
a : -586.0000, 2 -> 5
b : 210.0000, 3 -> 2
a : 26.0000, 4 -> 6
a : -54.0000, 5 -> 1
a : -998.0000, 6 -> 1
a : 225.0000, 7 -> 5
