a : 401.0000, 0 -> 7
b : -45.0000, 0 -> 0
a : 39.0000, 1 -> 0
b : -192.0000, 1 -> 4
a : -857.0000, 2 -> 4
b : 832.0000, 2 -> 1
a : -469.0000, 3 -> 4
b : -423.0000, 3 -> 3
a : -287.0000, 4 -> 3
b : 750.0000, 4 -> 2
a : -496.0000, 5 -> 6
b : 10.0000, 5 -> 2
a : -205.0000, 6 -> 4
b : -359.0000, 6 -> 1
a : 621.0000, 7 -> 4
b : -129.0000, 7 -> 3
a : 403.0000, 0 -> 4
a : 89.0000, 1 -> 1
a : 716.0000, 2 -> 1
b : 277.0000, 3 -> 0
b : 421.0000, 4 -> 3
a : -251.0000, 5 -> 0
b : -320.0000, 6 -> 4
a : 628.0000, 7 -> 0
a : 161.0000, 0 -> 6
a : -10.0000, 4 -> 5
