a : -5.0000, 0 -> 2
b : -35.0000, 0 -> 2
c : 57.0000, 0 -> 2
d : 908.0000, 0 -> 1
a : -325.0000, 1 -> 1
b : 190.0000, 1 -> 3
c : 337.0000, 1 -> 0
d : -130.0000, 1 -> 1
a : -160.0000, 2 -> 1
b : -203.0000, 2 -> 1
c : 298.0000, 2 -> 1
d : 81.0000, 2 -> 1
a : -986.0000, 3 -> 3
b : -301.0000, 3 -> 1
c : -175.0000, 3 -> 0
d : 79.0000, 3 -> 2
a : -911.0000, 0 -> 3
a : -192.0000, 0 -> 1
c : 645.0000, 1 -> 1
a : 431.0000, 1 -> 2
c : 776.0000, 2 -> 0
b : -701.0000, 2 -> 0
d : 39.0000, 3 -> 1
b : 885.0000, 3 -> 3
