a : -674.0000, 0 -> 2
b : -899.0000, 0 -> 7
c : -559.0000, 0 -> 0
d : 246.0000, 0 -> 4
a : -831.0000, 1 -> 2
b : 406.0000, 1 -> 1
c : -680.0000, 1 -> 1
d : 321.0000, 1 -> 4
a : -732.0000, 2 -> 7
b : -512.0000, 2 -> 7
c : -122.0000, 2 -> 2
d : -750.0000, 2 -> 0
a : -476.0000, 3 -> 6
b : -236.0000, 3 -> 6
c : 940.0000, 3 -> 2
d : -81.0000, 3 -> 4
a : -960.0000, 4 -> 5
b : -319.0000, 4 -> 3
c : 166.0000, 4 -> 2
d : 985.0000, 4 -> 1
a : 380.0000, 5 -> 4
b : -740.0000, 5 -> 4
c : 974.0000, 5 -> 1
d : 952.0000, 5 -> 2
a : -793.0000, 6 -> 4
b : 849.0000, 6 -> 0
c : 180.0000, 6 -> 1
d : -123.0000, 6 -> 1
a : 45.0000, 7 -> 3
b : 155.0000, 7 -> 0
c : -893.0000, 7 -> 0
d : 878.0000, 7 -> 7
c : -399.0000, 0 -> 3
c : -124.0000, 0 -> 4
d : 196.0000, 1 -> 6
b : -823.0000, 1 -> 0
b : 679.0000, 2 -> 1
b : -829.0000, 2 -> 0
d : -448.0000, 3 -> 5
a : -106.0000, 3 -> 1
a : 370.0000, 4 -> 6
d : 551.0000, 4 -> 5
a : -753.0000, 5 -> 5
c : 815.0000, 5 -> 7
a : 701.0000, 6 -> 2
d : 321.0000, 6 -> 5
a : -980.0000, 7 -> 4
d : 780.0000, 7 -> 6
